Date,Value,Ticker,Type
2023-01-24,1756.926367057308,MSFT,Mag 7
2023-01-25,1746.5461471112553,MSFT,Mag 7
2023-01-26,1800.1889835362426,MSFT,Mag 7
2023-01-27,1801.3504059539193,MSFT,Mag 7
2023-01-30,1761.7899155762088,MSFT,Mag 7
2023-01-31,1798.8097022703719,MSFT,Mag 7
2023-02-01,1834.6682933650245,MSFT,Mag 7
2023-02-02,1920.6857938588828,MSFT,Mag 7
2023-02-03,1875.318077983706,MSFT,Mag 7
2023-02-06,1863.8486772057654,MSFT,Mag 7
2023-02-07,1942.1718250631932,MSFT,Mag 7
2023-02-08,1936.1468541266158,MSFT,Mag 7
2023-02-09,1913.571868908583,MSFT,Mag 7
2023-02-10,1909.7971609943218,MSFT,Mag 7
2023-02-13,1969.4650817649692,MSFT,Mag 7
2023-02-14,1975.6354431457867,MSFT,Mag 7
2023-02-15,1959.8436819924034,MSFT,Mag 7
2023-02-16,1907.6675652361798,MSFT,Mag 7
2023-02-17,1877.9045989367332,MSFT,Mag 7
2023-02-21,1838.681613989645,MSFT,Mag 7
2023-02-22,1830.2403491334292,MSFT,Mag 7
2023-02-23,1853.9632610882768,MSFT,Mag 7
2023-02-24,1813.5759050873573,MSFT,Mag 7
2023-02-27,1820.4161739206907,MSFT,Mag 7
2023-02-28,1815.0311704387514,MSFT,Mag 7
2023-03-01,1792.1088131998865,MSFT,Mag 7
2023-03-02,1827.3294782033927,MSFT,Mag 7
2023-03-03,1857.7472685473335,MSFT,Mag 7
2023-03-06,1869.2449081869088,MSFT,Mag 7
2023-03-07,1849.4517343626062,MSFT,Mag 7
2023-03-08,1846.1767068674724,MSFT,Mag 7
2023-03-09,1836.1347862156226,MSFT,Mag 7
2023-03-10,1808.991456321401,MSFT,Mag 7
2023-03-13,1847.777816299438,MSFT,Mag 7
2023-03-14,1897.771148437653,MSFT,Mag 7
2023-03-15,1931.6093567209678,MSFT,Mag 7
2023-03-16,2009.909936170904,MSFT,Mag 7
2023-03-17,2033.4144222321434,MSFT,Mag 7
2023-03-20,1981.0196527641458,MSFT,Mag 7
2023-03-21,1992.2988665101125,MSFT,Mag 7
2023-03-22,1981.4565045513627,MSFT,Mag 7
2023-03-23,2020.5340990542109,MSFT,Mag 7
2023-03-24,2041.7098430077876,MSFT,Mag 7
2023-03-27,2011.2195842598924,MSFT,Mag 7
2023-03-28,2002.8511280348794,MSFT,Mag 7
2023-03-29,2041.2736716750678,MSFT,Mag 7
2023-03-30,2067.0343180309324,MSFT,Mag 7
2023-03-31,2097.961201747879,MSFT,Mag 7
2023-04-03,2090.174987754323,MSFT,Mag 7
2023-04-04,2089.8111714164743,MSFT,Mag 7
2023-04-05,2069.1444074268206,MSFT,Mag 7
2023-04-06,2121.9758018638695,MSFT,Mag 7
2023-04-10,2105.893486640172,MSFT,Mag 7
2023-04-11,2058.1562013874996,MSFT,Mag 7
2023-04-12,2062.9588492288985,MSFT,Mag 7
2023-04-13,2109.167606862643,MSFT,Mag 7
2023-04-14,2082.2429296801956,MSFT,Mag 7
2023-04-17,2101.59959194453,MSFT,Mag 7
2023-04-18,2098.4704085299672,MSFT,Mag 7
2023-04-19,2099.0526507614245,MSFT,Mag 7
2023-04-20,2082.024730604753,MSFT,Mag 7
2023-04-21,2079.4775626034816,MSFT,Mag 7
2023-04-24,2050.4423423888147,MSFT,Mag 7
2023-04-25,2004.233357936905,MSFT,Mag 7
2023-04-26,2149.409912646571,MSFT,Mag 7
2023-04-27,2218.250360039783,MSFT,Mag 7
2023-04-28,2235.9335578772802,MSFT,Mag 7
2023-05-01,2223.5622146632704,MSFT,Mag 7
2023-05-02,2222.470992467891,MSFT,Mag 7
2023-05-03,2215.120949807055,MSFT,Mag 7
2023-05-04,2222.470992467891,MSFT,Mag 7
2023-05-05,2260.6025284014336,MSFT,Mag 7
2023-05-08,2246.0485139784987,MSFT,Mag 7
2023-05-09,2234.041213920503,MSFT,Mag 7
2023-05-10,2272.681956636134,MSFT,Mag 7
2023-05-11,2256.67245004364,MSFT,Mag 7
2023-05-12,2248.3774829043273,MSFT,Mag 7
2023-05-15,2251.9426108334433,MSFT,Mag 7
2023-05-16,2268.534359657395,MSFT,Mag 7
2023-05-17,2289.9754808648886,MSFT,Mag 7
2023-05-18,2322.939418528355,MSFT,Mag 7
2023-05-19,2321.627048621378,MSFT,Mag 7
2023-05-22,2342.338495789683,MSFT,Mag 7
2023-05-23,2299.1643383953865,MSFT,Mag 7
2023-05-24,2288.881763669686,MSFT,Mag 7
2023-05-25,2376.9071719757662,MSFT,Mag 7
2023-05-26,2427.738483827311,MSFT,Mag 7
2023-05-30,2415.486900604813,MSFT,Mag 7
2023-05-31,2394.9210706989134,MSFT,Mag 7
2023-06-01,2425.477787169371,MSFT,Mag 7
2023-06-02,2446.0440707116018,MSFT,Mag 7
2023-06-05,2449.982087705196,MSFT,Mag 7
2023-06-06,2433.500572509795,MSFT,Mag 7
2023-06-07,2358.3829323797013,MSFT,Mag 7
2023-06-08,2372.094090498743,MSFT,Mag 7
2023-06-09,2383.2521833442042,MSFT,Mag 7
2023-06-12,2420.153911183099,MSFT,Mag 7
2023-06-13,2437.9489303763066,MSFT,Mag 7
2023-06-14,2460.1920806178605,MSFT,Mag 7
2023-06-15,2538.6645882374282,MSFT,Mag 7
2023-06-16,2496.58392122017,MSFT,Mag 7
2023-06-20,2465.3701125235607,MSFT,Mag 7
2023-06-21,2432.6250543900346,MSFT,Mag 7
2023-06-22,2477.476305301819,MSFT,Mag 7
2023-06-23,2443.272352726247,MSFT,Mag 7
2023-06-26,2396.452320135831,MSFT,Mag 7
2023-06-27,2439.9907475043065,MSFT,Mag 7
2023-06-28,2449.325675933542,MSFT,Mag 7
2023-06-29,2443.4912322561872,MSFT,Mag 7
2023-06-30,2483.5294016909484,MSFT,Mag 7
2023-07-03,2464.9325802818466,MSFT,Mag 7
2023-07-05,2466.099559744584,MSFT,Mag 7
2023-07-06,2488.8530508590547,MSFT,Mag 7
2023-07-07,2459.3170161344315,MSFT,Mag 7
2023-07-10,2420.008293920693,MSFT,Mag 7
2023-07-11,2424.6753044989796,MSFT,Mag 7
2023-07-12,2459.1713988720257,MSFT,Mag 7
2023-07-13,2498.990688776847,MSFT,Mag 7
2023-07-14,2517.806389715889,MSFT,Mag 7
2023-07-17,2521.3796830989722,MSFT,Mag 7
2023-07-18,2621.729936895085,MSFT,Mag 7
2023-07-19,2589.5684819020107,MSFT,Mag 7
2023-07-20,2529.6937029642077,MSFT,Mag 7
2023-07-21,2507.0856022939765,MSFT,Mag 7
2023-07-24,2516.858062964926,MSFT,Mag 7
2023-07-25,2559.667723566876,MSFT,Mag 7
2023-07-26,2463.327841759229,MSFT,Mag 7
2023-07-27,2411.9129267672324,MSFT,Mag 7
2023-07-28,2467.7040714490354,MSFT,Mag 7
2023-07-31,2449.8364704427904,MSFT,Mag 7
2023-08-01,2452.899196134791,MSFT,Mag 7
2023-08-02,2388.429988431739,MSFT,Mag 7
2023-08-03,2382.303856593241,MSFT,Mag 7
2023-08-04,2390.4720323779047,MSFT,Mag 7
2023-08-07,2407.4645689007207,MSFT,Mag 7
2023-08-08,2377.8552719085633,MSFT,Mag 7
2023-08-09,2349.9965575195947,MSFT,Mag 7
2023-08-10,2355.1008735214295,MSFT,Mag 7
2023-08-11,2341.0989345139083,MSFT,Mag 7
2023-08-14,2363.1962406748908,MSFT,Mag 7
2023-08-15,2347.297421347277,MSFT,Mag 7
2023-08-16,2341.597254024041,MSFT,Mag 7
2023-08-17,2315.8719913020323,MSFT,Mag 7
2023-08-18,2312.9487587819626,MSFT,Mag 7
2023-08-21,2352.413985530062,MSFT,Mag 7
2023-08-22,2356.6525365932634,MSFT,Mag 7
2023-08-23,2389.832858786847,MSFT,Mag 7
2023-08-24,2338.4546883377,MSFT,Mag 7
2023-08-25,2360.452874960253,MSFT,Mag 7
2023-08-28,2365.7152832236093,MSFT,Mag 7
2023-08-29,2400.13766169279,MSFT,Mag 7
2023-08-30,2402.915050132289,MSFT,Mag 7
2023-08-31,2395.3869552113456,MSFT,Mag 7
2023-09-01,2401.9642283815024,MSFT,Mag 7
2023-09-05,2437.702379030146,MSFT,Mag 7
2023-09-06,2432.8060552862958,MSFT,Mag 7
2023-09-07,2411.100237279383,MSFT,Mag 7
2023-09-08,2442.9641068390047,MSFT,Mag 7
2023-09-11,2469.7860353923716,MSFT,Mag 7
2023-09-12,2424.6929963159073,MSFT,Mag 7
2023-09-13,2456.0467518207784,MSFT,Mag 7
2023-09-14,2475.3403586350364,MSFT,Mag 7
2023-09-15,2413.3654703006378,MSFT,Mag 7
2023-09-18,2404.887687719737,MSFT,Mag 7
2023-09-19,2401.8914197502995,MSFT,Mag 7
2023-09-20,2344.301380196005,MSFT,Mag 7
2023-09-21,2335.239540838322,MSFT,Mag 7
2023-09-22,2316.822586234652,MSFT,Mag 7
2023-09-25,2320.6959600510113,MSFT,Mag 7
2023-09-26,2281.2300528484143,MSFT,Mag 7
2023-09-27,2285.9807593298588,MSFT,Mag 7
2023-09-28,2292.193308889504,MSFT,Mag 7
2023-09-29,2307.614222341901,MSFT,Mag 7
2023-10-02,2351.829475116948,MSFT,Mag 7
2023-10-03,2290.365834928129,MSFT,Mag 7
2023-10-04,2331.073798406323,MSFT,Mag 7
2023-10-05,2333.996804108227,MSFT,Mag 7
2023-10-06,2391.732460924927,MSFT,Mag 7
2023-10-09,2410.4422377805677,MSFT,Mag 7
2023-10-10,2399.991590794053,MSFT,Mag 7
2023-10-11,2429.4439296155174,MSFT,Mag 7
2023-10-12,2420.2357925409315,MSFT,Mag 7
2023-10-13,2395.1680756814058,MSFT,Mag 7
2023-10-16,2431.051843592455,MSFT,Mag 7
2023-10-17,2426.813065711088,MSFT,Mag 7
2023-10-18,2412.5616267212513,MSFT,Mag 7
2023-10-19,2421.404359730829,MSFT,Mag 7
2023-10-20,2387.4208744123575,MSFT,Mag 7
2023-10-23,2406.7877434941493,MSFT,Mag 7
2023-10-24,2415.630930140059,MSFT,Mag 7
2023-10-25,2489.738095341776,MSFT,Mag 7
2023-10-26,2396.3368696894686,MSFT,Mag 7
2023-10-27,2410.3692023311996,MSFT,Mag 7
2023-10-30,2465.18162662783,MSFT,Mag 7
2023-10-31,2471.0283184861346,MSFT,Mag 7
2023-11-01,2529.202868453544,MSFT,Mag 7
2023-11-02,2545.646958651598,MSFT,Mag 7
2023-11-03,2578.387934058141,MSFT,Mag 7
2023-11-06,2605.6480753077194,MSFT,Mag 7
2023-11-07,2634.881988235575,MSFT,Mag 7
2023-11-08,2654.3949282161043,MSFT,Mag 7
2023-11-09,2636.051009061804,MSFT,Mag 7
2023-11-10,2701.67993804629,MSFT,Mag 7
2023-11-13,2679.828275958805,MSFT,Mag 7
2023-11-14,2706.064786826394,MSFT,Mag 7
2023-11-15,2707.163494021244,MSFT,Mag 7
2023-11-16,2754.76423473814,MSFT,Mag 7
2023-11-17,2708.4819880186956,MSFT,Mag 7
2023-11-20,2764.0651404425143,MSFT,Mag 7
2023-11-21,2732.062684983624,MSFT,Mag 7
2023-11-22,2767.0673056842616,MSFT,Mag 7
2023-11-24,2763.9914245386485,MSFT,Mag 7
2023-11-27,2772.633196653379,MSFT,Mag 7
2023-11-28,2802.58476225764,MSFT,Mag 7
2023-11-29,2774.39058380154,MSFT,Mag 7
2023-11-30,2774.830157406746,MSFT,Mag 7
2023-12-01,2742.6081419634183,MSFT,Mag 7
2023-12-04,2703.282181569084,MSFT,Mag 7
2023-12-05,2728.0343943600647,MSFT,Mag 7
2023-12-06,2700.792398563746,MSFT,Mag 7
2023-12-07,2716.5376619931517,MSFT,Mag 7
2023-12-08,2740.5572521087884,MSFT,Mag 7
2023-12-11,2719.100480447859,MSFT,Mag 7
2023-12-12,2741.655732485472,MSFT,Mag 7
2023-12-13,2741.5826970361036,MSFT,Mag 7
2023-12-14,2679.774973689856,MSFT,Mag 7
2023-12-15,2714.9265725618934,MSFT,Mag 7
2023-12-18,2728.986803838011,MSFT,Mag 7
2023-12-19,2733.4537607941134,MSFT,Mag 7
2023-12-20,2714.120007164519,MSFT,Mag 7
2023-12-21,2735.5041970124116,MSFT,Mag 7
2023-12-22,2743.1205241998277,MSFT,Mag 7
2023-12-26,2743.7063955219364,MSFT,Mag 7
2023-12-27,2739.3857362827366,MSFT,Mag 7
2023-12-28,2748.246841563739,MSFT,Mag 7
2023-12-29,2753.8127325328564,MSFT,Mag 7
2024-01-02,2715.951110216546,MSFT,Mag 7
2024-01-03,2713.974616720279,MSFT,Mag 7
2024-01-04,2694.494338555616,MSFT,Mag 7
2024-01-05,2693.1030359269607,MSFT,Mag 7
2024-01-08,2743.9259555063736,MSFT,Mag 7
2024-01-09,2751.981856298996,MSFT,Mag 7
2024-01-10,2803.0971444940483,MSFT,Mag 7
2024-01-11,2816.7187094376222,MSFT,Mag 7
2024-01-12,2844.839852444353,MSFT,Mag 7
2024-01-16,2858.021390146389,MSFT,Mag 7
2024-01-17,2852.162903743466,MSFT,Mag 7
2024-01-18,2884.384919186793,MSFT,Mag 7
2024-01-19,2919.5360644224993,MSFT,Mag 7
2024-01-22,2903.718445998222,MSFT,Mag 7
2024-01-23,2921.220416121292,MSFT,Mag 7
2024-01-24,2948.023291948736,MSFT,Mag 7
2024-01-25,2964.9400712041947,MSFT,Mag 7
2024-01-26,2958.0559130557904,MSFT,Mag 7
2024-01-29,3000.4573009594073,MSFT,Mag 7
2024-01-30,2992.1820670005136,MSFT,Mag 7
2024-01-31,2911.554106351909,MSFT,Mag 7
2024-02-01,2956.9576594972727,MSFT,Mag 7
2024-02-02,3011.442104726242,MSFT,Mag 7
2024-02-05,2970.651806253884,MSFT,Mag 7
2024-02-06,2969.480063609666,MSFT,Mag 7
2024-02-07,3032.1664805299943,MSFT,Mag 7
2024-02-08,3032.6062809533655,MSFT,Mag 7
2024-02-09,3079.7672212468906,MSFT,Mag 7
2024-02-12,3041.0275858109967,MSFT,Mag 7
2024-02-13,2975.5585636333585,MSFT,Mag 7
2024-02-14,3004.3184265948153,MSFT,Mag 7
2024-02-15,2982.8217349367155,MSFT,Mag 7
2024-02-16,2964.4803107822377,MSFT,Mag 7
2024-02-20,2955.1621668972675,MSFT,Mag 7
2024-02-21,2950.6865908508667,MSFT,Mag 7
2024-02-22,3020.1659850169713,MSFT,Mag 7
2024-02-23,3010.5547920618633,MSFT,Mag 7
2024-02-26,2990.011870790704,MSFT,Mag 7
2024-02-27,2989.571616731001,MSFT,Mag 7
2024-02-28,2991.3326329698134,MSFT,Mag 7
2024-02-29,3034.766270345717,MSFT,Mag 7
2024-03-01,3048.4121048330253,MSFT,Mag 7
2024-03-04,3044.1569960437246,MSFT,Mag 7
2024-03-05,2954.135361060958,MSFT,Mag 7
2024-03-06,2950.026776806726,MSFT,Mag 7
2024-03-07,3001.750844958628,MSFT,Mag 7
2024-03-08,2980.3276423862276,MSFT,Mag 7
2024-03-11,2967.8551382702976,MSFT,Mag 7
2024-03-12,3046.7980667656125,MSFT,Mag 7
2024-03-13,3045.4777582228344,MSFT,Mag 7
2024-03-14,3119.725550687311,MSFT,Mag 7
2024-03-15,3055.1619866273104,MSFT,Mag 7
2024-03-18,3061.7651170683616,MSFT,Mag 7
2024-03-19,3091.7724799413945,MSFT,Mag 7
2024-03-20,3119.7988129548453,MSFT,Mag 7
2024-03-21,3150.1727139837153,MSFT,Mag 7
2024-03-22,3145.550613402246,MSFT,Mag 7
2024-03-25,3102.410705550977,MSFT,Mag 7
2024-03-26,3093.5332693620417,MSFT,Mag 7
2024-03-27,3091.919231294629,MSFT,Mag 7
2024-03-28,3086.7101253002215,MSFT,Mag 7
2024-04-01,3114.9566987526073,MSFT,Mag 7
2024-04-02,3091.9922667439973,MSFT,Mag 7
2024-04-03,3084.7293222588055,MSFT,Mag 7
2024-04-04,3065.8737013225937,MSFT,Mag 7
2024-04-05,3121.92614053133,MSFT,Mag 7
2024-04-08,3115.103223287676,MSFT,Mag 7
2024-04-09,3127.5022383179057,MSFT,Mag 7
2024-04-10,3105.345278979334,MSFT,Mag 7
2024-04-11,3139.607750641667,MSFT,Mag 7
2024-04-12,3095.3675478683886,MSFT,Mag 7
2024-04-15,3034.766270345717,MSFT,Mag 7
2024-04-16,3041.6624498569054,MSFT,Mag 7
2024-04-17,3021.559782645449,MSFT,Mag 7
2024-04-18,2966.0206329457847,MSFT,Mag 7
2024-04-19,2928.2368092603233,MSFT,Mag 7
2024-04-22,2941.7358923943966,MSFT,Mag 7
2024-04-23,2990.2321112296386,MSFT,Mag 7
2024-04-24,3001.163612727524,MSFT,Mag 7
2024-04-25,2927.650030665551,MSFT,Mag 7
2024-04-26,2981.061172334234,MSFT,Mag 7
2024-04-29,2951.2007876326015,MSFT,Mag 7
2024-04-30,2856.4098470788,MSFT,Mag 7
2024-05-01,2897.568951888653,MSFT,Mag 7
2024-05-02,2918.8454031078186,MSFT,Mag 7
2024-05-03,2983.555491702887,MSFT,Mag 7
2024-05-06,3034.0322867613795,MSFT,Mag 7
2024-05-07,3003.21790485464,MSFT,Mag 7
2024-05-08,3012.0223055942074,MSFT,Mag 7
2024-05-09,3025.081588304909,MSFT,Mag 7
2024-05-10,3042.836233864615,MSFT,Mag 7
2024-05-13,3035.3530489404893,MSFT,Mag 7
2024-05-14,3056.1890192817855,MSFT,Mag 7
2024-05-15,3109.623296403374,MSFT,Mag 7
2024-05-16,3094.262036128567,MSFT,Mag 7
2024-05-17,3088.5289801712984,MSFT,Mag 7
2024-05-20,3126.2345515895795,MSFT,Mag 7
2024-05-21,3153.4293692074243,MSFT,Mag 7
2024-05-22,3164.30711480003,MSFT,Mag 7
2024-05-23,3138.435327542952,MSFT,Mag 7
2024-05-24,3161.661507714827,MSFT,Mag 7
2024-05-28,3162.8371062678625,MSFT,Mag 7
2024-05-29,3154.3847273215256,MSFT,Mag 7
2024-05-30,3047.8103562393144,MSFT,Mag 7
2024-05-31,3051.191761454181,MSFT,Mag 7
2024-06-03,3039.3579772929775,MSFT,Mag 7
2024-06-04,3058.100415964485,MSFT,Mag 7
2024-06-05,3116.4591422824756,MSFT,Mag 7
2024-06-06,3120.207085653179,MSFT,Mag 7
2024-06-07,3115.2830900931085,MSFT,Mag 7
2024-06-10,3144.8297852715214,MSFT,Mag 7
2024-06-11,3180.1830254929027,MSFT,Mag 7
2024-06-12,3241.7759520361938,MSFT,Mag 7
2024-06-13,3245.598064947095,MSFT,Mag 7
2024-06-14,3252.874391704065,MSFT,Mag 7
2024-06-17,3295.5037318642508,MSFT,Mag 7
2024-06-18,3280.583859739976,MSFT,Mag 7
2024-06-20,3275.8798778006744,MSFT,Mag 7
2024-06-21,3305.867734311453,MSFT,Mag 7
2024-06-24,3290.359495865246,MSFT,Mag 7
2024-06-25,3314.4670914291905,MSFT,Mag 7
2024-06-26,3323.3606317078934,MSFT,Mag 7
2024-06-27,3328.4320590756956,MSFT,Mag 7
2024-06-28,3285.0673744221776,MSFT,Mag 7
2024-07-01,3356.9499070543075,MSFT,Mag 7
2024-07-02,3375.6921189076493,MSFT,Mag 7
2024-07-03,3386.6435804041207,MSFT,Mag 7
2024-07-05,3436.549927775774,MSFT,Mag 7
2024-07-08,3426.8480075543703,MSFT,Mag 7
2024-07-09,3377.603288772183,MSFT,Mag 7
2024-07-10,3426.9217234582356,MSFT,Mag 7
2024-07-11,3342.0293544755355,MSFT,Mag 7
2024-07-12,3333.577202347364,MSFT,Mag 7
2024-07-15,3336.590481679233,MSFT,Mag 7
2024-07-16,3303.95656444692,MSFT,Mag 7
2024-07-17,3259.8567621182347,MSFT,Mag 7
2024-07-18,3236.7042978502254,MSFT,Mag 7
2024-07-19,3212.743453639516,MSFT,Mag 7
2024-07-22,3255.5939415112994,MSFT,Mag 7
2024-07-23,3269.6323982435047,MSFT,Mag 7
2024-07-24,3152.4002951894577,MSFT,Mag 7
2024-07-25,3075.2256411142594,MSFT,Mag 7
2024-07-26,3125.7199011715134,MSFT,Mag 7
2024-07-29,3136.450895410884,MSFT,Mag 7
2024-07-30,3108.4479246685046,MSFT,Mag 7
2024-07-31,3074.858422503925,MSFT,Mag 7
2024-08-01,3065.7439613317897,MSFT,Mag 7
2024-08-02,3002.3875235498626,MSFT,Mag 7
2024-08-05,2904.3387936815234,MSFT,Mag 7
2024-08-06,2937.119689085236,MSFT,Mag 7
2024-08-07,2928.4470696999647,MSFT,Mag 7
2024-08-08,2959.7577297533453,MSFT,Mag 7
2024-08-09,2984.2329975639555,MSFT,Mag 7
2024-08-12,2990.039315788759,MSFT,Mag 7
2024-08-13,3042.9593961286123,MSFT,Mag 7
2024-08-14,3063.906507371122,MSFT,Mag 7
2024-08-15,3100.1336779851035,MSFT,Mag 7
2024-08-16,3081.283954321201,MSFT,Mag 7
2024-08-19,3103.815163633245,MSFT,Mag 7
2024-08-20,3127.8932728356435,MSFT,Mag 7
2024-08-21,3123.033693634643,MSFT,Mag 7
2024-08-22,3059.7834067542826,MSFT,Mag 7
2024-08-23,3068.9137451980196,MSFT,Mag 7
2024-08-26,3044.6149419203552,MSFT,Mag 7
2024-08-27,3047.1922767376705,MSFT,Mag 7
2024-08-28,3023.3353152468694,MSFT,Mag 7
2024-08-29,3041.890628931641,MSFT,Mag 7
2024-08-30,3071.4908531971682,MSFT,Mag 7
2024-09-03,3014.7940235795622,MSFT,Mag 7
2024-09-04,3010.8181279522887,MSFT,Mag 7
2024-09-05,3007.0626995821153,MSFT,Mag 7
2024-09-06,2957.80301080099,MSFT,Mag 7
2024-09-09,2987.4030082483514,MSFT,Mag 7
2024-09-10,3049.843100640685,MSFT,Mag 7
2024-09-11,3114.934016936033,MSFT,Mag 7
2024-09-12,3144.092172596532,MSFT,Mag 7
2024-09-13,3170.52578845015,MSFT,Mag 7
2024-09-16,3176.0485839677763,MSFT,Mag 7
2024-09-17,3204.1023619792823,MSFT,Mag 7
2024-09-18,3172.1459506080378,MSFT,Mag 7
2024-09-19,3230.1683055862345,MSFT,Mag 7
2024-09-20,3204.985818734843,MSFT,Mag 7
2024-09-23,3192.0267896533987,MSFT,Mag 7
2024-09-24,3160.07060510032,MSFT,Mag 7
2024-09-25,3181.7181308386375,MSFT,Mag 7
2024-09-26,3175.827663074345,MSFT,Mag 7
2024-09-27,3151.6023488823807,MSFT,Mag 7
2024-09-30,3168.3905222378644,MSFT,Mag 7
2024-10-01,3097.6302858898202,MSFT,Mag 7
2024-10-02,3071.417364111469,MSFT,Mag 7
2024-10-03,3067.0728889648663,MSFT,Mag 7
2024-10-04,3063.53860830629,MSFT,Mag 7
2024-10-07,3015.530502163723,MSFT,Mag 7
2024-10-08,3053.598075374527,MSFT,Mag 7
2024-10-09,3073.847040302886,MSFT,Mag 7
2024-10-10,3061.9186729665685,MSFT,Mag 7
2024-10-11,3065.4531804433095,MSFT,Mag 7
2024-10-14,3086.2172494260662,MSFT,Mag 7
2024-10-15,3083.27201554392,MSFT,Mag 7
2024-10-16,3063.9804500931536,MSFT,Mag 7
2024-10-17,3068.398414325456,MSFT,Mag 7
2024-10-18,3079.001483119349,MSFT,Mag 7
2024-10-21,3083.566652341218,MSFT,Mag 7
2024-10-22,3147.847600966705,MSFT,Mag 7
2024-10-23,3126.420542485487,MSFT,Mag 7
2024-10-24,3127.377715144914,MSFT,Mag 7
2024-10-25,3152.5597483599736,MSFT,Mag 7
2024-10-28,3141.0732228105194,MSFT,Mag 7
2024-10-29,3180.540264103945,MSFT,Mag 7
2024-10-30,3184.81056971035,MSFT,Mag 7
2024-10-31,2992.0421201922513,MSFT,Mag 7
2024-11-01,3021.6416640032817,MSFT,Mag 7
2024-11-04,3007.577803636513,MSFT,Mag 7
2024-11-05,3029.667624798026,MSFT,Mag 7
2024-11-06,3093.875084337813,MSFT,Mag 7
2024-11-07,3132.5319311432118,MSFT,Mag 7
2024-11-08,3111.2523044697255,MSFT,Mag 7
2024-11-11,3077.8971054703566,MSFT,Mag 7
2024-11-12,3114.8600742140015,MSFT,Mag 7
2024-11-13,3130.8385067177896,MSFT,Mag 7
2024-11-14,3143.2824317448362,MSFT,Mag 7
2024-11-15,3055.733568404978,MSFT,Mag 7
2024-11-18,3061.329853008305,MSFT,Mag 7
2024-11-19,3076.2769433124686,MSFT,Mag 7
2024-11-20,3059.3413381492537,MSFT,Mag 7
2024-11-21,3046.1350772671517,MSFT,Mag 7
2024-11-22,3076.605829652793,MSFT,Mag 7
2024-11-25,3089.8125441712264,MSFT,Mag 7
2024-11-26,3157.6896948145372,MSFT,Mag 7
2024-11-27,3120.7997615202603,MSFT,Mag 7
2024-11-29,3124.267584456274,MSFT,Mag 7
2024-12-02,3179.7498027963375,MSFT,Mag 7
2024-12-03,3181.37291359038,MSFT,Mag 7
2024-12-04,3227.2638989739207,MSFT,Mag 7
2024-12-05,3265.629284436343,MSFT,Mag 7
2024-12-06,3272.638192575904,MSFT,Mag 7
2024-12-09,3290.7142394764646,MSFT,Mag 7
2024-12-10,3270.8674231559644,MSFT,Mag 7
2024-12-11,3312.626688832368,MSFT,Mag 7
2024-12-12,3316.8321244433714,MSFT,Mag 7
2024-12-13,3299.936439277327,MSFT,Mag 7
2024-12-16,3331.8091547454133,MSFT,Mag 7
2024-12-17,3352.9842182444927,MSFT,Mag 7
2024-12-18,3227.0425244441576,MSFT,Mag 7
2024-12-19,3224.386483723331,MSFT,Mag 7
2024-12-20,3221.2142048572778,MSFT,Mag 7
2024-12-23,3211.253711926929,MSFT,Mag 7
2024-12-24,3241.3556579750757,MSFT,Mag 7
2024-12-26,3232.3546058858115,MSFT,Mag 7
2024-12-27,3176.4296384862214,MSFT,Mag 7
2024-12-30,3134.3752823761884,MSFT,Mag 7
2024-12-31,3109.8067922994587,MSFT,Mag 7
2025-01-02,3088.26314928105,MSFT,Mag 7
2025-01-03,3123.456029059253,MSFT,Mag 7
2025-01-06,3156.6567648877526,MSFT,Mag 7
2025-01-07,3116.2257463899277,MSFT,Mag 7
2025-01-08,3132.383138426486,MSFT,Mag 7
2025-01-10,3090.9929059057426,MSFT,Mag 7
2025-01-13,3078.007792735238,MSFT,Mag 7
2025-01-14,3066.7934489846734,MSFT,Mag 7
2025-01-15,3145.2945356931245,MSFT,Mag 7
2025-01-16,3132.530570234217,MSFT,Mag 7
2025-01-17,3165.3627265433884,MSFT,Mag 7
2025-01-21,3161.4526081841796,MSFT,Mag 7
2025-01-22,3292.042259836878,MSFT,Mag 7
2025-01-23,3295.8047195701893,MSFT,Mag 7
2025-01-24,3276.2534473196492,MSFT,Mag 7
2025-01-27,3206.162778196873,MSFT,Mag 7
2025-01-28,3299.420427950266,MSFT,Mag 7
2025-01-29,3263.489481860742,MSFT,Mag 7
2025-01-30,3061.776231158483,MSFT,Mag 7
2025-01-31,3062.2924693037094,MSFT,Mag 7
2025-02-03,3031.748227832368,MSFT,Mag 7
2025-02-04,3042.4461066195404,MSFT,Mag 7
2025-02-05,3049.233640229339,MSFT,Mag 7
2025-02-06,3067.9000948153234,MSFT,Mag 7
2025-02-07,3023.1157552624327,MSFT,Mag 7
2025-02-10,3041.3392339707248,MSFT,Mag 7
2025-02-11,3035.584403469545,MSFT,Mag 7
2025-02-12,3017.8773897246447,MSFT,Mag 7
2025-02-13,3028.944301667478,MSFT,Mag 7
2025-02-14,3013.376863680013,MSFT,Mag 7
2025-02-18,3022.304199865411,MSFT,Mag 7
2025-02-19,3060.1528935462748,MSFT,Mag 7
2025-02-20,3076.3434010350306,MSFT,Mag 7
2025-02-21,3017.7925597306576,MSFT,Mag 7
2025-02-24,2986.6692514821793,MSFT,Mag 7
2025-02-25,2941.5732637695605,MSFT,Mag 7
2025-02-26,2955.1020600833463,MSFT,Mag 7
2025-02-27,2901.8744143107474,MSFT,Mag 7
