Days_From_Peak,Indexed_Price,Ticker
-66,73.52079803378830,Amazon (1997-2002)
-65,77.2700622463852,Amazon (1997-2002)
-64,81.83948415101640,Amazon (1997-2002)
-63,83.65553931149520,Amazon (1997-2002)
-60,82.83538161946080,Amazon (1997-2002)
-59,79.61335461399600,Amazon (1997-2002)
-58,74.92677434824990,Amazon (1997-2002)
-57,74.60457879886420,Amazon (1997-2002)
-56,70.35735244361870,Amazon (1997-2002)
-53,69.42003639046950,Amazon (1997-2002)
-52,71.82191017337540,Amazon (1997-2002)
-51,75.45401602485740,Amazon (1997-2002)
-50,75.68834168603810,Amazon (1997-2002)
-49,73.69654674914940,Amazon (1997-2002)
-46,77.56297379233660,Amazon (1997-2002)
-45,76.15700194735050,Amazon (1997-2002)
-44,71.17750566617760,Amazon (1997-2002)
-43,66.54950234625120,Amazon (1997-2002)
-42,66.19800938500460,Amazon (1997-2002)
-39,64.79203307054310,Amazon (1997-2002)
-38,62.27299645704680,Amazon (1997-2002)
-37,61.687173365144100,Amazon (1997-2002)
-36,59.109550866877100,Amazon (1997-2002)
-35,60.867020142585200,Amazon (1997-2002)
-32,73.11072365724670,Amazon (1997-2002)
-31,66.37375810036570,Amazon (1997-2002)
-30,67.48681839940040,Amazon (1997-2002)
-29,68.42413892202510,Amazon (1997-2002)
-28,70.24018961302840,Amazon (1997-2002)
-25,68.89279471386200,Amazon (1997-2002)
-24,73.98945829510070,Amazon (1997-2002)
-23,71.70474734278510,Amazon (1997-2002)
-22,73.05213777247600,Amazon (1997-2002)
-21,73.05213777247600,Amazon (1997-2002)
-18,75.45401602485740,Amazon (1997-2002)
-17,76.62566220866280,Amazon (1997-2002)
-16,81.78090720519680,Amazon (1997-2002)
-14,87.2876406935017,Amazon (1997-2002)
-11,84.7685996105299,Amazon (1997-2002)
-10,79.73052638353730,Amazon (1997-2002)
-9,79.67194049876670,Amazon (1997-2002)
-8,83.47979059613420,Amazon (1997-2002)
-7,81.1364982285234,Amazon (1997-2002)
-4,82.24955852755810,Amazon (1997-2002)
-3,80.66783796721100,Amazon (1997-2002)
-2,83.01113033482180,Amazon (1997-2002)
-1,97.12947042525720,Amazon (1997-2002)
0,100.0,Amazon (1997-2002)
3,96.07498707204210,Amazon (1997-2002)
4,89.63093306111250,Amazon (1997-2002)
5,90.45108181419590,Amazon (1997-2002)
6,88.92794713861940,Amazon (1997-2002)
7,88.16637533135570,Amazon (1997-2002)
10,90.91974207550820,Amazon (1997-2002)
11,93.61453187384100,Amazon (1997-2002)
12,91.56415105218160,Amazon (1997-2002)
13,84.35852523398820,Amazon (1997-2002)
17,76.03983911676010,Amazon (1997-2002)
18,77.15289941579490,Amazon (1997-2002)
19,78.26596865378060,Amazon (1997-2002)
20,74.10662112569100,Amazon (1997-2002)
21,71.35325438153860,Amazon (1997-2002)
24,83.77270214208550,Amazon (1997-2002)
25,76.80141092402380,Amazon (1997-2002)
26,65.37785616244580,Amazon (1997-2002)
27,61.45284323448790,Amazon (1997-2002)
28,65.20211191656030,Amazon (1997-2002)
31,64.85061448583820,Amazon (1997-2002)
32,62.56590800299810,Amazon (1997-2002)
33,59.57820665871400,Amazon (1997-2002)
34,61.80433619573440,Amazon (1997-2002)
35,60.22261563538730,Amazon (1997-2002)
39,60.10544833532150,Amazon (1997-2002)
40,62.624489418293300,Amazon (1997-2002)
41,60.6912714272242,Amazon (1997-2002)
42,58.17223481372790,Amazon (1997-2002)
45,65.72934912369230,Amazon (1997-2002)
46,64.90920037060890,Amazon (1997-2002)
47,60.74985284251940,Amazon (1997-2002)
48,62.74165224888360,Amazon (1997-2002)
49,57.82073738300590,Amazon (1997-2002)
52,60.51552718133870,Amazon (1997-2002)
53,63.21031251019600,Amazon (1997-2002)
54,65.08494461649440,Amazon (1997-2002)
55,78.91036869150290,Amazon (1997-2002)
56,73.63796086437870,Amazon (1997-2002)
59,70.29877102832350,Amazon (1997-2002)
60,77.91447122305860,Amazon (1997-2002)
61,75.21968142472580,Amazon (1997-2002)
62,71.41183579683370,Amazon (1997-2002)
63,71.41183579683370,Amazon (1997-2002)
66,69.77152935171600,Amazon (1997-2002)
67,69.1857062598133,Amazon (1997-2002)
68,66.2565908002998,Amazon (1997-2002)
69,64.67487023995270,Amazon (1997-2002)
70,60.6912714272242,Amazon (1997-2002)
74,59.57820665871400,Amazon (1997-2002)
75,66.02226066964360,Amazon (1997-2002)
76,64.14762856334520,Amazon (1997-2002)
77,64.79203307054310,Amazon (1997-2002)
80,61.62858748037340,Amazon (1997-2002)
81,64.5577029398869,Amazon (1997-2002)
82,61.745754780439300,Amazon (1997-2002)
83,58.64089060556480,Amazon (1997-2002)
84,58.5823091902696,Amazon (1997-2002)
87,59.929704089436,Amazon (1997-2002)
88,59.51962524341880,Amazon (1997-2002)
89,59.63679254348460,Amazon (1997-2002)
90,64.49912152459170,Amazon (1997-2002)
91,62.68307083358850,Amazon (1997-2002)
94,61.218513103831700,Amazon (1997-2002)
95,61.51142464978310,Amazon (1997-2002)
96,59.753955374075000,Amazon (1997-2002)
97,62.09724774168580,Amazon (1997-2002)
98,60.74985284251940,Amazon (1997-2002)
101,60.16402975061670,Amazon (1997-2002)
102,67.83831583012240,Amazon (1997-2002)
103,66.2565908002998,Amazon (1997-2002)
104,63.444642640852200,Amazon (1997-2002)
105,68.13122737607370,Amazon (1997-2002)
108,68.54130175261540,Amazon (1997-2002)
109,65.72934912369230,Amazon (1997-2002)
110,62.09724774168580,Amazon (1997-2002)
111,62.331577872341900,Amazon (1997-2002)
112,62.800233664178800,Amazon (1997-2002)
115,59.57820665871400,Amazon (1997-2002)
116,59.929704089436,Amazon (1997-2002)
117,58.28939764431820,Amazon (1997-2002)
118,60.22261563538730,Amazon (1997-2002)
119,63.327475340786300,Amazon (1997-2002)
122,59.40246241282850,Amazon (1997-2002)
123,59.40246241282850,Amazon (1997-2002)
124,52.84124110183300,Amazon (1997-2002)
125,44.991215245917200,Amazon (1997-2002)
126,43.9367318927022,Amazon (1997-2002)
129,44.1124806080632,Amazon (1997-2002)
130,51.493850672142100,Amazon (1997-2002)
131,50.087874357680500,Amazon (1997-2002)
132,49.091976889236100,Amazon (1997-2002)
136,46.69009863685470,Amazon (1997-2002)
137,49.15055830453130,Amazon (1997-2002)
138,50.14645577297570,Amazon (1997-2002)
139,49.56063268107300,Amazon (1997-2002)
140,51.72818080279830,Amazon (1997-2002)
143,56.18043540736360,Amazon (1997-2002)
144,52.606915440652300,Amazon (1997-2002)
145,50.73227886487840,Amazon (1997-2002)
146,51.61101350273240,Amazon (1997-2002)
147,54.83304050819720,Amazon (1997-2002)
150,52.50439014230360,Amazon (1997-2002)
151,52.72407827124260,Amazon (1997-2002)
152,49.97071152709020,Amazon (1997-2002)
153,51.43526925684690,Amazon (1997-2002)
154,50.38078590363190,Amazon (1997-2002)
157,52.54832955588160,Amazon (1997-2002)
158,55.36028218480480,Amazon (1997-2002)
159,57.17633287580800,Amazon (1997-2002)
160,51.90392504868380,Amazon (1997-2002)
161,49.3263025504168,Amazon (1997-2002)
164,48.623316627923800,Amazon (1997-2002)
165,43.76098317734120,Amazon (1997-2002)
166,45.51845245304930,Amazon (1997-2002)
167,42.64792287830650,Amazon (1997-2002)
168,43.58523893145570,Amazon (1997-2002)
172,48.506153797333400,Amazon (1997-2002)
173,45.284126791868600,Amazon (1997-2002)
174,47.04159606757670,Amazon (1997-2002)
175,54.247217416294500,Amazon (1997-2002)
178,51.08377182612490,Amazon (1997-2002)
179,47.3930890288232,Amazon (1997-2002)
180,48.56473521262860,Amazon (1997-2002)
181,48.623316627923800,Amazon (1997-2002)
182,48.91622817387510,Amazon (1997-2002)
185,45.40128962245890,Amazon (1997-2002)
186,45.928531299066500,Amazon (1997-2002)
187,43.526657516160500,Amazon (1997-2002)
188,43.40949021609470,Amazon (1997-2002)
189,43.116578670143300,Amazon (1997-2002)
192,42.47217416294550,Amazon (1997-2002)
193,43.233745970209200,Amazon (1997-2002)
194,43.17516008543850,Amazon (1997-2002)
195,39.36730998807100,Amazon (1997-2002)
196,31.751612028073700,Amazon (1997-2002)
199,31.81019344336880,Amazon (1997-2002)
200,34.21206946101250,Amazon (1997-2002)
201,35.50087847540830,Amazon (1997-2002)
202,34.797892552915200,Amazon (1997-2002)
203,34.03632074565150,Amazon (1997-2002)
206,34.68072748758720,Amazon (1997-2002)
208,34.21206946101250,Amazon (1997-2002)
209,33.801992849733100,Amazon (1997-2002)
210,33.860574265028300,Amazon (1997-2002)
213,32.864674561846100,Amazon (1997-2002)
214,31.048623870842900,Amazon (1997-2002)
215,32.864674561846100,Amazon (1997-2002)
216,32.80609314655100,Amazon (1997-2002)
217,39.95313307997370,Amazon (1997-2002)
220,38.54716123498760,Amazon (1997-2002)
221,39.13298432689030,Amazon (1997-2002)
222,38.312831104331400,Amazon (1997-2002)
223,37.785589427723900,Amazon (1997-2002)
224,38.54716123498760,Amazon (1997-2002)
227,36.32103169796720,Amazon (1997-2002)
228,35.266550579489800,Amazon (1997-2002)
229,33.801992849733100,Amazon (1997-2002)
230,29.408319660462900,Amazon (1997-2002)
231,28.119508411329400,Amazon (1997-2002)
234,28.236673476657500,Amazon (1997-2002)
235,28.35383854198560,Amazon (1997-2002)
236,28.881077983855400,Amazon (1997-2002)
237,29.525484725791000,Amazon (1997-2002)
238,30.462800778940200,Amazon (1997-2002)
241,31.69302837804080,Amazon (1997-2002)
242,30.872877390219600,Amazon (1997-2002)
243,28.93966163388830,Amazon (1997-2002)
244,28.529585022608800,Amazon (1997-2002)
245,31.57586554745040,Amazon (1997-2002)
248,32.68892808122290,Amazon (1997-2002)
249,35.20796692945690,Amazon (1997-2002)
250,36.20386663263910,Amazon (1997-2002)
251,35.85237367139250,Amazon (1997-2002)
252,36.555361828623300,Amazon (1997-2002)
255,35.14938551416180,Amazon (1997-2002)
256,34.21206946101250,Amazon (1997-2002)
257,36.37961311326230,Amazon (1997-2002)
258,36.90685478986980,Amazon (1997-2002)
259,37.43409646647740,Amazon (1997-2002)
262,36.672524659213700,Amazon (1997-2002)
263,37.14118492052600,Amazon (1997-2002)
264,40.246044625925000,Amazon (1997-2002)
265,38.89865419623410,Amazon (1997-2002)
266,38.89865419623410,Amazon (1997-2002)
270,42.82366712419200,Amazon (1997-2002)
271,42.99941583955300,Amazon (1997-2002)
272,40.77328630253250,Amazon (1997-2002)
273,40.246044625925000,Amazon (1997-2002)
276,39.718807418793000,Amazon (1997-2002)
277,40.01171896474430,Amazon (1997-2002)
278,39.77738883408820,Amazon (1997-2002)
279,42.06209978640380,Amazon (1997-2002)
280,40.89045360259840,Amazon (1997-2002)
283,40.12888179533470,Amazon (1997-2002)
284,38.19566380426560,Amazon (1997-2002)
285,35.14938551416180,Amazon (1997-2002)
286,37.551259297067700,Amazon (1997-2002)
287,38.84007278093890,Amazon (1997-2002)
290,37.84417084301910,Amazon (1997-2002)
291,37.25834775111640,Amazon (1997-2002)
292,35.50087847540830,Amazon (1997-2002)
293,37.49267788177250,Amazon (1997-2002)
294,36.0281201520158,Amazon (1997-2002)
297,33.62624636910990,Amazon (1997-2002)
298,32.864674561846100,Amazon (1997-2002)
299,33.74340919970020,Amazon (1997-2002)
300,31.45870048212230,Amazon (1997-2002)
301,29.584066141086100,Amazon (1997-2002)
304,28.178089826624600,Amazon (1997-2002)
305,28.529585022608800,Amazon (1997-2002)
306,26.06912758967000,Amazon (1997-2002)
307,23.550088741435900,Amazon (1997-2002)
308,26.654950681572700,Amazon (1997-2002)
311,22.78851916891000,Amazon (1997-2002)
312,20.56238963188950,Amazon (1997-2002)
313,23.550088741435900,Amazon (1997-2002)
314,26.0105461743748,Amazon (1997-2002)
315,28.881077983855400,Amazon (1997-2002)
318,28.119508411329400,Amazon (1997-2002)
319,27.709431800050000,Amazon (1997-2002)
320,29.876977687037500,Amazon (1997-2002)
321,34.56356242225910,Amazon (1997-2002)
322,33.39191623845370,Amazon (1997-2002)
325,30.81429374018670,Amazon (1997-2002)
326,34.329232291602900,Amazon (1997-2002)
327,35.03222044883370,Amazon (1997-2002)
328,37.25834775111640,Amazon (1997-2002)
329,35.20796692945690,Amazon (1997-2002)
332,34.27065087630770,Amazon (1997-2002)
333,34.62214383755420,Amazon (1997-2002)
334,31.751612028073700,Amazon (1997-2002)
335,29.2911545951348,Amazon (1997-2002)
336,28.178089826624600,Amazon (1997-2002)
339,26.06912758967000,Amazon (1997-2002)
340,27.123608708147300,Amazon (1997-2002)
341,27.6508503847548,Amazon (1997-2002)
342,26.06912758967000,Amazon (1997-2002)
343,25.717634628423500,Amazon (1997-2002)
346,24.194493248633800,Amazon (1997-2002)
347,22.729935518877100,Amazon (1997-2002)
348,23.608670156731100,Amazon (1997-2002)
350,27.123608708147300,Amazon (1997-2002)
353,26.24487407029320,Amazon (1997-2002)
354,23.46222332270640,Amazon (1997-2002)
355,25.2489743671111,Amazon (1997-2002)
356,23.14001213015650,Amazon (1997-2002)
357,23.08143071486130,Amazon (1997-2002)
360,24.89748140586460,Amazon (1997-2002)
361,23.784416637354400,Amazon (1997-2002)
362,22.144112426974400,Amazon (1997-2002)
363,20.035150190019800,Amazon (1997-2002)
364,21.9683659463511,Amazon (1997-2002)
367,23.725835222059200,Amazon (1997-2002)
368,24.253076898666700,Amazon (1997-2002)
369,22.261277492302400,Amazon (1997-2002)
370,21.26537778912030,Amazon (1997-2002)
371,21.44112426974360,Amazon (1997-2002)
374,18.62917387555820,Amazon (1997-2002)
375,17.10603473050630,Amazon (1997-2002)
376,15.641477000749500,Amazon (1997-2002)
377,14.23550068628800,Amazon (1997-2002)
378,14.586994764903400,Amazon (1997-2002)
382,15.875806014036800,Amazon (1997-2002)
383,15.81722348137280,Amazon (1997-2002)
384,16.285881507947400,Amazon (1997-2002)
385,14.586994764903400,Amazon (1997-2002)
389,13.0052730871874,Amazon (1997-2002)
390,16.461629105939500,Amazon (1997-2002)
391,14.52841223223930,Amazon (1997-2002)
392,13.649677594385300,Amazon (1997-2002)
395,14.001171673000700,Amazon (1997-2002)
396,15.348565454798200,Amazon (1997-2002)
397,15.465729402757400,Amazon (1997-2002)
398,15.934388546700900,Amazon (1997-2002)
399,16.578793053898700,Amazon (1997-2002)
403,16.930287132514100,Amazon (1997-2002)
404,17.223198678465500,Amazon (1997-2002)
405,18.277680914311700,Amazon (1997-2002)
406,18.687756408222200,Amazon (1997-2002)
409,17.340363743793600,Amazon (1997-2002)
410,17.76508012205240,Amazon (1997-2002)
411,20.503808216594400,Amazon (1997-2002)
412,17.809021770368200,Amazon (1997-2002)
413,18.277680914311700,Amazon (1997-2002)
416,18.86350400621440,Amazon (1997-2002)
417,17.75043923770410,Amazon (1997-2002)
418,16.22730009265220,Amazon (1997-2002)
419,15.231400389470100,Amazon (1997-2002)
420,13.473931113762000,Amazon (1997-2002)
423,13.53251364642610,Amazon (1997-2002)
424,14.82132377819070,Amazon (1997-2002)
425,14.059754205664700,Amazon (1997-2002)
426,13.473931113762000,Amazon (1997-2002)
427,12.536613943243900,Amazon (1997-2002)
430,13.591096179090100,Amazon (1997-2002)
431,12.88810802185930,Amazon (1997-2002)
432,13.53251364642610,Amazon (1997-2002)
433,13.591096179090100,Amazon (1997-2002)
434,12.829525489195300,Amazon (1997-2002)
438,11.716461838053900,Amazon (1997-2002)
439,11.189221278815300,Amazon (1997-2002)
440,11.189221278815300,Amazon (1997-2002)
441,11.072056213487200,Amazon (1997-2002)
444,11.189221278815300,Amazon (1997-2002)
445,11.013473680823100,Amazon (1997-2002)
446,9.548915951066400,Amazon (1997-2002)
447,9.783246081722570,Amazon (1997-2002)
448,9.373169470443140,Amazon (1997-2002)
451,11.833626903382000,Amazon (1997-2002)
452,11.130638746151200,Amazon (1997-2002)
453,11.482132824766600,Amazon (1997-2002)
454,10.954892265528000,Amazon (1997-2002)
455,11.482132824766600,Amazon (1997-2002)
458,9.95899256234583,Amazon (1997-2002)
459,10.310486640961200,Amazon (1997-2002)
460,9.95899256234583,Amazon (1997-2002)
461,10.193321575633100,Amazon (1997-2002)
462,10.310486640961200,Amazon (1997-2002)
465,9.841827497017740,Amazon (1997-2002)
466,9.60749848373044,Amazon (1997-2002)
467,9.373169470443140,Amazon (1997-2002)
468,9.548915951066400,Amazon (1997-2002)
469,9.548915951066400,Amazon (1997-2002)
472,10.254247230824700,Amazon (1997-2002)
473,10.910369585398000,Amazon (1997-2002)
474,10.123023430331400,Amazon (1997-2002)
475,9.373169470443140,Amazon (1997-2002)
476,9.588752386141230,Amazon (1997-2002)
479,8.529584463924410,Amazon (1997-2002)
480,8.089045025049180,Amazon (1997-2002)
481,7.873462109351080,Amazon (1997-2002)
482,8.548330561513610,Amazon (1997-2002)
483,7.845342962967270,Amazon (1997-2002)
486,10.479203754001900,Amazon (1997-2002)
487,11.25717630158950,Amazon (1997-2002)
488,12.485061895531400,Amazon (1997-2002)
489,13.750439684651700,Amazon (1997-2002)
493,13.150556740214900,Amazon (1997-2002)
494,13.816051584898400,Amazon (1997-2002)
495,15.503222715304700,Amazon (1997-2002)
496,14.98769776870380,Amazon (1997-2002)
497,14.790860950594900,Amazon (1997-2002)
500,15.184534586812600,Amazon (1997-2002)
501,14.697129345279900,Amazon (1997-2002)
502,15.08142937401870,Amazon (1997-2002)
503,14.46280033199260,Amazon (1997-2002)
504,14.312829316541200,Amazon (1997-2002)
507,14.790860950594900,Amazon (1997-2002)
508,15.831283333906900,Amazon (1997-2002)
509,16.03749264212600,Amazon (1997-2002)
510,15.700058416044700,Amazon (1997-2002)
511,16.459285983412000,Amazon (1997-2002)
514,15.859403038975200,Amazon (1997-2002)
515,15.165788489223400,Amazon (1997-2002)
516,14.069127813143700,Amazon (1997-2002)
517,13.703573881994200,Amazon (1997-2002)
518,13.75981329213070,Amazon (1997-2002)
521,12.494434385641500,Amazon (1997-2002)
522,12.691271203750400,Amazon (1997-2002)
523,13.244288345529800,Amazon (1997-2002)
524,13.85354489744570,Amazon (1997-2002)
525,13.797305487309100,Amazon (1997-2002)
528,15.353251699853300,Amazon (1997-2002)
529,15.231400389470100,Amazon (1997-2002)
530,14.622143837554200,Amazon (1997-2002)
531,15.700058416044700,Amazon (1997-2002)
532,16.018746544536800,Amazon (1997-2002)
536,16.140597854919900,Amazon (1997-2002)
537,14.678383247690700,Amazon (1997-2002)
538,15.643820123277100,Amazon (1997-2002)
539,15.887522744043400,Amazon (1997-2002)
542,15.850029431496100,Amazon (1997-2002)
543,15.40949110998980,Amazon (1997-2002)
544,14.98769776870380,Amazon (1997-2002)
545,15.118922686566000,Amazon (1997-2002)
546,14.715876560238000,Amazon (1997-2002)
549,13.928529287802500,Amazon (1997-2002)
550,13.722319979583400,Amazon (1997-2002)
551,13.234914738050700,Amazon (1997-2002)
552,12.456942190463100,Amazon (1997-2002)
553,11.707088230574900,Amazon (1997-2002)
556,11.088459188548800,Amazon (1997-2002)
557,10.64792086704250,Amazon (1997-2002)
558,11.744581543122200,Amazon (1997-2002)
559,12.260105372354200,Amazon (1997-2002)
560,11.622730232739000,Amazon (1997-2002)
563,12.007030261477700,Amazon (1997-2002)
564,12.419449995284700,Amazon (1997-2002)
565,13.159930347693900,Amazon (1997-2002)
566,13.459871261227900,Amazon (1997-2002)
567,13.263034443119000,Amazon (1997-2002)
570,13.619214766789500,Amazon (1997-2002)
571,13.244288345529800,Amazon (1997-2002)
573,14.312829316541200,Amazon (1997-2002)
574,14.312829316541200,Amazon (1997-2002)
577,14.818980655663100,Amazon (1997-2002)
578,14.631517445033300,Amazon (1997-2002)
579,14.37844233415680,Amazon (1997-2002)
580,15.456356912647200,Amazon (1997-2002)
581,15.915641331742800,Amazon (1997-2002)
584,15.00644386629300,Amazon (1997-2002)
585,15.325131994785000,Amazon (1997-2002)
586,14.959578063635500,Amazon (1997-2002)
587,15.456356912647200,Amazon (1997-2002)
588,15.915641331742800,Amazon (1997-2002)
591,15.025191081251000,Amazon (1997-2002)
592,11.30404210424690,Amazon (1997-2002)
593,10.788518275014900,Amazon (1997-2002)
594,11.557118332492300,Amazon (1997-2002)
595,11.482132824766600,Amazon (1997-2002)
598,11.76332764071140,Amazon (1997-2002)
599,11.707088230574900,Amazon (1997-2002)
600,11.716461838053900,Amazon (1997-2002)
601,11.425893414630100,Amazon (1997-2002)
602,11.388401219451700,Amazon (1997-2002)
605,11.15407220616440,Amazon (1997-2002)
606,10.872876272850800,Amazon (1997-2002)
607,10.413590736386300,Amazon (1997-2002)
608,9.804335301839320,Amazon (1997-2002)
609,9.326303667785670,Amazon (1997-2002)
612,9.485647173347270,Amazon (1997-2002)
613,9.869947202085990,Amazon (1997-2002)
614,9.448154978168850,Amazon (1997-2002)
615,9.195079308607900,Amazon (1997-2002)
616,9.36379642164853,Amazon (1997-2002)
619,9.748095891702820,Amazon (1997-2002)
620,9.270064816333610,Amazon (1997-2002)
621,9.560632681072980,Amazon (1997-2002)
622,9.026362195567260,Amazon (1997-2002)
623,9.588752386141230,Amazon (1997-2002)
626,9.495020780826310,Amazon (1997-2002)
627,9.345049765374890,Amazon (1997-2002)
628,8.61394302044472,Amazon (1997-2002)
629,8.145284435185680,Amazon (1997-2002)
630,8.379613448472980,Amazon (1997-2002)
634,8.051552829870760,Amazon (1997-2002)
635,7.170474510804730,Amazon (1997-2002)
636,7.639133096063780,Amazon (1997-2002)
637,7.976567322145040,Amazon (1997-2002)
640,8.089045025049180,Amazon (1997-2002)
647,7.020504054037750,Amazon (1997-2002)
648,6.833040284723470,Amazon (1997-2002)
649,6.851786940997110,Amazon (1997-2002)
650,7.011131005243140,Amazon (1997-2002)
651,7.011131005243140,Amazon (1997-2002)
654,6.9923843489695000,Amazon (1997-2002)
655,6.645577074093620,Amazon (1997-2002)
656,5.951962524341880,Amazon (1997-2002)
657,5.811365116369500,Amazon (1997-2002)
658,5.595782200671410,Amazon (1997-2002)
661,5.633274954534260,Amazon (1997-2002)
662,5.698886854780930,Amazon (1997-2002)
663,6.3362625530806100,Amazon (1997-2002)
664,6.598711271436160,Amazon (1997-2002)
665,6.748682286887590,Amazon (1997-2002)
668,6.673696779161880,Amazon (1997-2002)
669,6.47685996105299,Amazon (1997-2002)
670,6.804921138339650,Amazon (1997-2002)
671,7.357938280119010,Amazon (1997-2002)
672,7.564147588338070,Amazon (1997-2002)
675,8.323374597020920,Amazon (1997-2002)
676,8.960749736636160,Amazon (1997-2002)
677,8.360867350883770,Amazon (1997-2002)
678,7.939074568282190,Amazon (1997-2002)
679,7.507908736886,Amazon (1997-2002)
682,8.220269384226950,Amazon (1997-2002)
683,8.951376687841550,Amazon (1997-2002)
684,7.161101462010130,Amazon (1997-2002)
685,7.282952772393300,Amazon (1997-2002)
686,7.086115954284420,Amazon (1997-2002)
689,6.608084320230770,Amazon (1997-2002)
690,6.017574983272990,Amazon (1997-2002)
691,6.542472419984100,Amazon (1997-2002)
692,6.514352714915850,Amazon (1997-2002)
693,6.289396750423150,Amazon (1997-2002)
696,6.551845468778700,Amazon (1997-2002)
697,6.608084320230770,Amazon (1997-2002)
698,6.964264643901240,Amazon (1997-2002)
699,6.5330993711894900,Amazon (1997-2002)
700,6.673696779161880,Amazon (1997-2002)
703,6.608084320230770,Amazon (1997-2002)
704,6.833040284723470,Amazon (1997-2002)
705,8.895137836389490,Amazon (1997-2002)
706,8.482718102582510,Amazon (1997-2002)
707,8.388986497267590,Amazon (1997-2002)
710,8.61394302044472,Amazon (1997-2002)
711,8.06092587866536,Amazon (1997-2002)
712,8.248389089295200,Amazon (1997-2002)
714,8.51083780765076,Amazon (1997-2002)
717,11.444639512219300,Amazon (1997-2002)
718,10.76039856994660,Amazon (1997-2002)
719,10.863503782740600,Amazon (1997-2002)
720,10.451084048933600,Amazon (1997-2002)
721,10.610427554495200,Amazon (1997-2002)
724,9.832455006907570,Amazon (1997-2002)
725,11.182190793863800,Amazon (1997-2002)
726,11.022847288302200,Amazon (1997-2002)
727,11.341535416794200,Amazon (1997-2002)
728,10.975981485644700,Amazon (1997-2002)
731,10.919742075508200,Amazon (1997-2002)
732,11.472759217287600,Amazon (1997-2002)
733,11.163444696274600,Amazon (1997-2002)
734,10.20738142816730,Amazon (1997-2002)
735,10.310486640961200,Amazon (1997-2002)
738,10.13239592044160,Amazon (1997-2002)
739,10.179261723099000,Amazon (1997-2002)
740,10.038664315126600,Amazon (1997-2002)
741,9.513766878415520,Amazon (1997-2002)
742,9.373169470443140,Amazon (1997-2002)
745,9.213825406197110,Amazon (1997-2002)
747,10.404218246276100,Amazon (1997-2002)
748,9.935559102332670,Amazon (1997-2002)
749,10.216755035646300,Amazon (1997-2002)
752,10.141769527920600,Amazon (1997-2002)
-2127,2.8841817545754200,Nvidia (2020-Present)
-2126,2.838018058614880,Nvidia (2020-Present)
-2123,2.849919152438510,Nvidia (2020-Present)
-2122,2.884422213284410,Nvidia (2020-Present)
-2121,2.8898318432632300,Nvidia (2020-Present)
-2120,2.9215703199291100,Nvidia (2020-Present)
-2119,2.9371985237419900,Nvidia (2020-Present)
-2116,3.029286378251830,Nvidia (2020-Present)
-2115,2.9727838791027400,Nvidia (2020-Present)
-2114,2.9522255807824100,Nvidia (2020-Present)
-2113,2.992618728376220,Nvidia (2020-Present)
-2112,2.9968276770811600,Nvidia (2020-Present)
-2108,2.9807190164991900,Nvidia (2020-Present)
-2107,3.0068055618818,Nvidia (2020-Present)
-2106,3.0398658704737900,Nvidia (2020-Present)
-2105,3.0112535873491200,Nvidia (2020-Present)
-2102,2.887668636180110,Nvidia (2020-Present)
-2101,2.981078552940500,Nvidia (2020-Present)
-2100,2.951865814016670,Nvidia (2020-Present)
-2099,2.9551113156146400,Nvidia (2020-Present)
-2098,2.8423456244032800,Nvidia (2020-Present)
-2095,2.889231387464070,Nvidia (2020-Present)
-2094,2.9709804387853700,Nvidia (2020-Present)
-2093,3.014618857652720,Nvidia (2020-Present)
-2092,3.0565756778282300,Nvidia (2020-Present)
-2091,3.024597663751090,Nvidia (2020-Present)
-2088,3.1614071529408800,Nvidia (2020-Present)
-2087,3.2205556191865200,Nvidia (2020-Present)
-2086,3.2764581231853200,Nvidia (2020-Present)
-2085,3.2552989084169600,Nvidia (2020-Present)
-2084,3.4838348730798100,Nvidia (2020-Present)
-2080,3.5653441566654300,Nvidia (2020-Present)
-2079,3.783301780728490,Nvidia (2020-Present)
-2078,3.711170386793220,Nvidia (2020-Present)
-2077,3.5352902729090300,Nvidia (2020-Present)
-2074,3.2853537134711000,Nvidia (2020-Present)
-2073,3.150347664598690,Nvidia (2020-Present)
-2072,3.2176708056520200,Nvidia (2020-Present)
-2071,3.038556936715990,Nvidia (2020-Present)
-2070,3.2487054108479300,Nvidia (2020-Present)
-2067,3.3252108961072400,Nvidia (2020-Present)
-2066,3.1984232836849700,Nvidia (2020-Present)
-2065,3.422406194938640,Nvidia (2020-Present)
-2064,3.287438840571120,Nvidia (2020-Present)
-2063,3.200227875624510,Nvidia (2020-Present)
-2060,2.9524280359598000,Nvidia (2020-Present)
-2059,3.1405630219980800,Nvidia (2020-Present)
-2058,2.964818108556590,Nvidia (2020-Present)
-2057,2.602019582293930,Nvidia (2020-Present)
-2056,2.897093972663840,Nvidia (2020-Present)
-2053,2.3625197139289500,Nvidia (2020-Present)
-2052,2.6135678190848400,Nvidia (2020-Present)
-2051,2.439747266288510,Nvidia (2020-Present)
-2050,2.561842248694670,Nvidia (2020-Present)
-2049,2.4749919718115300,Nvidia (2020-Present)
-2046,2.5584737538490000,Nvidia (2020-Present)
-2045,2.9974170773074900,Nvidia (2020-Present)
-2044,2.9545933159628200,Nvidia (2020-Present)
-2043,3.0943721477543400,Nvidia (2020-Present)
-2042,3.0401208396221100,Nvidia (2020-Present)
-2039,3.1948154817524800,Nvidia (2020-Present)
